"Item Type","Brand/Manufacture","Vendor","SKU","UPC","Case Barcode","Unit Description","Fullname","Pick Name","Unit Weight(lbs)","Length(in)","Width(in)","Height(in)","Item Description","Additional Description"
"Frozen","Bridgford","DOT","ETFZ-1000-4497","047500014745","","Each","","","17","16","12.5","9","",""
"Frozen","Bridgford","DOT","ETFZ-1000-4498","047500005255","","Each","","","16.2","16.3","12.6","9.5","",""
"Frozen","Pitaya Plus","DOT","ETFZ-1000-4499","853687004222","","Each","","","14.45","19.6","6.3","6.5","",""
"Frozen","The Original Cakerie","DOT","ETFZ-1000-4500","770118012116","","Each","","","14","16.9","12.6","4.8","",""
"Frozen","The Original Cakerie","DOT","ETFZ-1000-4501","770118052013","","Each","","","14.1","17.1","13.1","6.1","",""
"Frozen","The Original Cakerie","DOT","ETFZ-1000-4502","770118052020","","Each","","","14.1","17.1","13.1","6.1","",""
"Frozen","Lawler's Desserts","DOT","ETFZ-1000-4503","028143267897","","Each","","","15.2","22.3","11.3","6.1","",""
"Frozen","Lawler's Desserts","DOT","ETFZ-1000-4504","028143446230","","Each","","","29.7","19.75","9.75","8.25","",""
"Frozen","Lawler's Desserts","DOT","ETFZ-1000-4505","028143448982","","Each","","","29.6","19.7","9.7","8.2","",""
"Frozen","Mike's Pies","DOT","ETFZ-1000-4506","604983027056","","Each","","","5.875","11.75","11.75","6","",""
"Frozen","Mike's Pies","DOT","ETFZ-1000-4507","604983022143","","Each","","","7.562","11.75","11.75","6","",""
"Frozen","Smithfield","DOT","ETFZ-1000-4508","070247126286","","Each","","","23.82","15.125","13.313","5.625","",""
"Frozen","Amy's","DOT","ETFZ-1000-4509","042272001993","","Each","","","9.6","20.813","10.625","6.5","",""
"Frozen","Brill","DOT","ETFZ-1000-4510","038361312811","","Each","","","15.38","23.125","7.875","9","",""
"Frozen","Upper Crust","DOT","ETFZ-1000-4511","773479064988","","Each","","","14","17.813","12.25","8.062","",""
"Frozen","La Brea Bakery","DOT","ETFZ-1000-4512","781421521509","","Each","","","12.5","23.56","15.69","6.94","",""
"Frozen","AdvancePierre","DOT","ETFZ-1000-4513","880760004797","","Each","","","11.047","17.25","12.562","4.812","",""
"Frozen","Smithfield","DOT","ETFZ-1000-4514","070247128419","","Each","","","23.57","18.25","14.063","4.688","",""
"Frozen","Rich's","DOT","ETFZ-1000-4515","049800189546","","Each","","","18.8","14.25","14.25","8.75","",""
"Frozen","Rich's","DOT","ETFZ-1000-4516","049800171862","","Each","","","18.7","14.25","14.25","8.75","",""
"Frozen","Lawler's Desserts","DOT","ETFZ-1000-4517","028143887620","","Each","","","15.8","22.2","11.2","6.1","",""
"Frozen","Lawler's Desserts","DOT","ETFZ-1000-4518","028143022588","","Each","","","16.25","22.25","11.25","6.13","",""
"Frozen","Lawler's Desserts","DOT","ETFZ-1000-4519","028143982585","","Each","","","16.3","22.3","11.3","6.1","",""
"Frozen","Patrick Cudahy","DOT","ETFZ-1000-4520","043200110349","","Each","","","14.38","19.75","7.75","4.25","",""
"Frozen","Lawler's Desserts","DOT","ETFZ-1000-4521","028143012107","","Each","","","16.7","22.2","11.2","6.1","",""
"Frozen","Smart Flour Foods","DOT","ETFZ-1000-4522","856952001322","","Each","","","5.5","10.813","10.813","3.625","",""
"Frozen","Bonici","DOT","ETFZ-1000-4523","762481000039","","Each","","","14.25","25.88","13.31","7.63","",""
"Frozen","Bonici","DOT","ETFZ-1000-4524","762481000053","","Each","","","14.25","25.88","13.31","7.63","",""
"Frozen","Bonici","DOT","ETFZ-1000-4525","762481000008","","Each","","","14.25","25.88","13.31","7.63","",""
"Frozen","Stella","DOT","ETFZ-1000-4526","815216012620","","Each","","","7.75","16.75","8.75","6.75","",""
"Frozen","Stella","DOT","ETFZ-1000-4527","689076097369","","Each","","","8.5","16.75","8.75","6.75","",""
"Frozen","Bellarico's","DOT","ETFZ-1000-4528","085541133264","","Each","","","22.31","14.8","14.6","14","",""
"Frozen","Alive &amp; Kickin' Pizza Crust","DOT","ETFZ-1000-4529","812670013620","","Each","","","16.25","14.75","14.75","9.125","",""
"Frozen","Rotella's Italian Bakery","DOT","ETFZ-1000-4530","075192010943","","Each","","","12.231","24.25","19.375","5.875","",""
"Frozen","Rotella's Italian Bakery","DOT","ETFZ-1000-4531","075192004881","","Each","","","9.231","24.25","19.375","5.875","",""
"Frozen","Rotella's Italian Bakery","DOT","ETFZ-1000-4532","075192004874","","Each","","","10.056","24.25","19.375","5.875","",""
"Frozen","Rotella's Italian Bakery","DOT","ETFZ-1000-4533","075192004843","","Each","","","12.231","24.25","19.375","5.875","",""
"Frozen","Rotella's Italian Bakery","DOT","ETFZ-1000-4534","075192003631","","Each","","","8.743","24.25","19.375","5.875","",""
"Frozen","Quality Fast Foods","DOT","ETFZ-1000-4535","058578374969","","Each","","","8.86","16.5","11.2","6","",""
"Frozen","Alive &amp; Kickin' Pizza Crust","DOT","ETFZ-1000-4536","424070160257","","Each","","","20.75","17.25","17.25","9.75","",""
"Frozen","Uno Foods","DOT","ETFZ-1000-4537","039528024608","","Each","","","39","17.4","16.9","14","",""
"Frozen","Uno Foods","DOT","ETFZ-1000-4538","039528024615","","Each","","","41.35","17.4","16.9","14","",""
"Frozen","Koia","DOT","ETFZ-1000-4539","854092006143","","Each","","","11","8.625","6.438","7.125","",""
"Frozen","Koia","DOT","ETFZ-1000-4540","854092006389","","Each","","","11","8.625","6.438","7.125","",""
"Frozen","Armour","DOT","ETFZ-1000-4541","050100340053","","Each","","","12.635","16","10","7.313","",""
"Frozen","Farmland","DOT","ETFZ-1000-4542","070247130297","","Each","","","12.63","14.875","7.375","6.5","",""
"Frozen","Farmland","DOT","ETFZ-1000-4543","070247130921","","Each","","","12.59","14.875","7.375","6.5","",""
"Frozen","Brill","DOT","ETFZ-1000-4544","038361403113","","Each","","","14.5","23.125","8.75","11.063","",""
"Frozen","Dakota Brand","DOT","ETFZ-1000-4545","070892650734","","Each","","","26","12.25","12.25","4.25","",""
"Frozen","Celentano","DOT","ETFZ-1000-4546","041646124122","","Each","","","14.47","16.313","8.938","8.125","",""
"Frozen","European Bakers","DOT","ETFZ-1000-4547","075361014789","","Each","","","19.95","23.25","19.63","8.625","",""
"Frozen","European Bakers","DOT","ETFZ-1000-4548","075361014994","","Each","","","10.1","17","11.12","12","",""
"Frozen","Tyson","DOT","ETFZ-1000-4549","023700050526","","Each","","","12.136","11.75","9.188","9.75","",""
"Frozen","POM Wonderful","DOT","ETFZ-1000-4550","824150626121","","Each","","","5.75","8.94","5.81","6.63","",""
"Frozen","POM Wonderful","DOT","ETFZ-1000-4551","824150629122","","Each","","","5.75","8.94","5.81","6.63","",""
"Frozen","POM Wonderful","DOT","ETFZ-1000-4552","824150623120","","Each","","","5.75","8.94","5.81","6.63","",""
"Frozen","Udi's Gluten Free","DOT","ETFZ-1000-4553","698997809057","","Each","","","6.7","17.375","6.875","8.25","",""
"Frozen","Udi's Gluten Free","DOT","ETFZ-1000-4554","698997809071","","Each","","","6.8","17.375","6.875","8.25","",""
"Frozen","Mrs. Freshley's","DOT","ETFZ-1000-4555","072250027301","","Each","","","7.1","15.5","13","7.625","",""
"Frozen","Rich's","DOT","ETFZ-1000-4556","049800066427","","Each","","","39.375","21.5","11","8.75","",""
"Frozen","La Brea Bakery","DOT","ETFZ-1000-4557","781421170066","","Each","","","11","23.56","15.69","7.44","",""
"Frozen","La Brea Bakery","DOT","ETFZ-1000-4558","781421170042","","Each","","","15.2","23.56","15.69","7.44","",""
"Frozen","La Brea Bakery","DOT","ETFZ-1000-4559","781421170707","","Each","","","11","23.56","15.69","7.44","",""
"Frozen","Real Good","DOT","ETFZ-1000-4560","858324006928","","Each","","","7.5","16.875","7.125","6.375","",""
"Frozen","Real Good","DOT","ETFZ-1000-4561","858324006942","","Each","","","7.5","16.875","7.125","6.375","",""
"Frozen","Real Good","DOT","ETFZ-1000-4562","858324006935","","Each","","","7.5","16.875","7.125","6.375","",""
"Frozen","Real Good","DOT","ETFZ-1000-4563","858324006911","","Each","","","7.5","17.5","7.125","6.8","",""
"Frozen","Double Red Provisions","DOT","ETFZ-1000-4564","079821822129","","Each","","","11.35","16.31","11.69","4.25","",""
"Frozen","Double Red Provisions","DOT","ETFZ-1000-4565","079821712123","","Each","","","11.5","16.31","11.75","4","",""
"Frozen","Pitaya Plus","DOT","ETFZ-1000-4566","853687004352","","Each","","","7.05","12.6","10","4.33","",""
"Frozen","Celentano","DOT","ETFZ-1000-4567","041646124153","","Each","","","14.59","16.313","8.938","8.125","",""
"Frozen","Celentano","DOT","ETFZ-1000-4568","041646124146","","Each","","","9.71","12.563","8.688","7.125","",""
"Frozen","Rosina","DOT","ETFZ-1000-4569","077083404206","","Each","","","9.69","13.13","6.438","10.625","",""
"Frozen","Maria and Ricardo's","DOT","ETFZ-1000-4570","035305000230","","Each","","","5.06","9.625","9.625","5.75","",""
"Frozen","Upper Crust","DOT","ETFZ-1000-4571","773479403336","","Each","","","13","15.375","11.625","5.625","",""
"Frozen","ACE Bakery","DOT","ETFZ-1000-4572","628553034906","","Each","","","20.58","24","16","10.125","",""
"Frozen","Rich's","DOT","ETFZ-1000-4573","750903032751","","Each","","","20.75","23.375","15.688","8","",""
"Frozen","JW Allen","DOT","ETFZ-1000-4574","750903032782","","Each","","","20.75","23.375","15.688","8","",""
"Frozen","Brill","DOT","ETFZ-1000-4575","632210039626","","Each","","","20.75","23.375","15.688","8.63","",""
"Frozen","Brill","DOT","ETFZ-1000-4576","632210039527","","Each","","","20.75","23.375","15.688","8.63","",""
"Frozen","Brill","DOT","ETFZ-1000-4577","632210037325","","Each","","","20.75","23.375","15.688","8.63","",""
"Frozen","Simulate","DOT","ETFZ-1000-4578","850015437233","","Each","","","13","13.25","12","6.25","",""
"Frozen","Bridgford","DOT","ETFZ-1000-4579","047500004616","","Each","","","10.1","17.4","11.1","5.9","",""
"Frozen","Casa Di Bertacchi","DOT","ETFZ-1000-4580","077552519595","","Each","","","14","13.32","9.82","7.26","",""
"Frozen","Kabobs","DOT","ETFZ-1000-4581","810044660842","","Each","","","14.2","22.5","10.12","9.75","",""
"Frozen","Rich's","DOT","ETFZ-1000-4582","049800164406","","Each","","","30.843","15.813","11.563","10.187","",""
"Frozen","Rich's","DOT","ETFZ-1000-4583","049800151253","","Each","","","18.265","24.5","13.25","9.125","",""
"Frozen","Farmland","DOT","ETFZ-1000-4584","070247134301","","Each","","","13.5","13.875","9.375","4.75","",""
"Frozen","Rich's","DOT","ETFZ-1000-4585","049800194229","","Each","","","18.444","25.25","13","9.063","",""
"Frozen","La Brea Bakery","DOT","ETFZ-1000-4586","013087256304","","Each","","","14.609","23.563","15.688","6.938","",""
"Frozen","Rich's","DOT","ETFZ-1000-4587","810818020066","","Each","","","10.87","20","12","3","",""
"Frozen","Mike's Pies","DOT","ETFZ-1000-4588","604983022228","","Each","","","16.562","17","12.25","5","",""
"Frozen","Lawler's Desserts","DOT","ETFZ-1000-4589","028143881215","","Each","","","19","22.3","11.3","6.1","",""
"Frozen","Lawler's Desserts","DOT","ETFZ-1000-4590","028143102136","","Each","","","18.1","20.3","9.8","6.1","",""
"Frozen","Chobani","DOT","ETFZ-1000-4591","818290016482","","Each","","","8.5","12","6.25","6.13","",""
"Frozen","Chobani","DOT","ETFZ-1000-4592","818290016451","","Each","","","8.5","12","6.25","6.13","",""
"Frozen","Sara Lee","DOT","ETFZ-1000-4593","032100042496","","Each","","","12.549","16.938","8.75","7.25","",""
"Frozen","Marie Callender's","DOT","ETFZ-1000-4594","021131506753","","Each","","","8.834","14.75","9.438","6.5","",""
"Frozen","Rich's","DOT","ETFZ-1000-4595","049800350786","","Each","","","33.115","23.75","12.25","5.625","",""
"Frozen","Rich's","DOT","ETFZ-1000-4596","049800035096","","Each","","","16.14","17","17","9","",""
"Frozen","Pitaya Plus","DOT","ETFZ-1000-4597","853687004239","","Each","","","8","12.5","6.75","6.25","",""
"Frozen","Brill","DOT","ETFZ-1000-4598","035074455521","","Each","","","24","24.03","16.03","8.32","",""
"Frozen","Brill","DOT","ETFZ-1000-4599","035074551810","","Each","","","24","24.03","16.03","8.32","",""
"Frozen","Signature Breads","DOT","ETFZ-1000-4600","886105220348","","Each","","","19.5","21.25","16.375","14.75","",""
"Frozen","The Original Cakerie","DOT","ETFZ-1000-4601","770118012413","","Each","","","19.2","16.7","12.8","7.3","",""
"Frozen","Totino's","DOT","ETFZ-1000-4602","042800282965","","Each","","","7","11.56","9.87","6.81","",""
"Frozen","Denali","DOT","ETFZ-1000-4603","606210020632","","Each","","","17","11.625","9.625","5.875","",""
"Frozen","AdvancePierre","DOT","ETFZ-1000-4604","071421039818","","Each","","","16.275","15.875","13","6.625","",""
"Frozen","Mexican Original","DOT","ETFZ-1000-4605","031400031165","","Each","","","16.324","13.875","13.875","6.375","",""
"Frozen","Brill","DOT","ETFZ-1000-4606","632210035260","","Each","","","24.5","23.38","15.7","8.63","",""
"Frozen","Kraft","DOT","ETFZ-1000-4607","021000050444","","Each","","","17.019","14.813","11.563","5.625","",""
"Frozen","Oath Craft","DOT","ETFZ-1000-4608","794716913170","","Each","","","16.5","14","14","7","",""
"Frozen","The Original Cakerie","DOT","ETFZ-1000-4609","770118052198","","Each","","","20.7","16.9","12.4","8.1","",""
"Frozen","Martin's","DOT","ETFZ-1000-4610","075185005096","","Each","","","10.3","23.5","20.5","4.38","",""
"Frozen","Chef Francisco","DOT","ETFZ-1000-4611","032414410448","","Each","","","16.52","11.625","9.375","7.5","",""
"Frozen","Chef Francisco","DOT","ETFZ-1000-4612","070085163201","","Each","","","16.75","19.75","6.06","7.125","",""
"Frozen","Chef Francisco","DOT","ETFZ-1000-4613","070085916548","","Each","","","16.58","11.625","9.375","7.625","",""
"Frozen","Chef Francisco","DOT","ETFZ-1000-4614","032414410745","","Each","","","16.08","11.625","9.375","7.5","",""
"Frozen","Chef Francisco","DOT","ETFZ-1000-4615","070085165090","","Each","","","16.75","19.75","6.06","7.125","",""
"Frozen","Chef Francisco","DOT","ETFZ-1000-4616","070085165359","","Each","","","16.75","19.75","6.06","7.125","",""
"Frozen","Chef Francisco","DOT","ETFZ-1000-4617","070085916562","","Each","","","16.5","11.625","9.375","7.5","",""
"Frozen","Chef Francisco","DOT","ETFZ-1000-4618","070085166103","","Each","","","16.75","19.75","6.06","7.125","",""
"Frozen","Chef Francisco","DOT","ETFZ-1000-4619","070085162976","","Each","","","16.75","19.75","6.06","7.125","",""
"Frozen","Chef Francisco","DOT","ETFZ-1000-4620","070085163140","","Each","","","16.75","19.75","6.06","7.125","",""
"Frozen","Chef Francisco","DOT","ETFZ-1000-4621","070085168619","","Each","","","16.867","19.75","6.063","7.125","",""
"Frozen","Chef Francisco","DOT","ETFZ-1000-4622","032414410240","","Each","","","16.6","11.625","9.375","7.625","",""
"Frozen","Chef Francisco","DOT","ETFZ-1000-4623","070085165335","","Each","","","16.75","19.75","6.06","7.125","",""
"Frozen","Chef Francisco","DOT","ETFZ-1000-4624","070085163027","","Each","","","16.75","19.75","6.06","7.125","",""
"Frozen","Chef Francisco","DOT","ETFZ-1000-4625","070085166035","","Each","","","16.75","19.75","6.06","7.125","",""
"Frozen","Chef Francisco","DOT","ETFZ-1000-4626","070085165304","","Each","","","16.75","19.75","6.06","7.125","",""
"Frozen","TrueSoups","DOT","ETFZ-1000-4627","032414152027","","Each","","","16.5","11.625","9.375","7.5","",""
"Frozen","Rib-B-Q","DOT","ETFZ-1000-4628","071421018981","","Each","","","17.169","18.125","10.938","5.312","",""
"Frozen","Boboli","DOT","ETFZ-1000-4629","048001899695","","Each","","","13.2","23.94","12.94","7.5","",""
"Frozen","Hungry-Man","DOT","ETFZ-1000-4630","658276202566","","Each","","","9.7","16.188","10.313","6.5","",""
"Frozen","Rich's","DOT","ETFZ-1000-4631","049800164598","","Each","","","31.6","15.813","11.563","10.187","",""
"Frozen","La Brea Bakery","DOT","ETFZ-1000-4632","781421523350","","Each","","","14","23.56","15.69","7.44","",""
"Frozen","La Brea Bakery","DOT","ETFZ-1000-4633","781421523558","","Each","","","14","23.56","15.69","7.44","",""
"Frozen","Harmless Harvest","DOT","ETFZ-1000-4634","859078002160","","Each","","","14","10.7","8.4","8.5","",""
"Frozen","Brill","DOT","ETFZ-1000-4635","038361403052","","Each","","","14.5","23.125","8.75","11.063","",""
"Frozen","Brill","DOT","ETFZ-1000-4636","038361403083","","Each","","","14.5","23.125","8.75","11.063","",""
"Frozen","Brill","DOT","ETFZ-1000-4637","038361403106","","Each","","","14.5","23.125","8.75","11.063","",""
"Frozen","Brill","DOT","ETFZ-1000-4638","038361403045","","Each","","","14.5","23.125","8.75","11.063","",""
"Frozen","Brill","DOT","ETFZ-1000-4639","038361403069","","Each","","","14.5","23.125","8.75","11.063","",""
"Frozen","Pillsbury","DOT","ETFZ-1000-4640","018000002600","","Each","","","14","12.37","9.25","5.68","",""
"Frozen","Daring Foods","DOT","ETFZ-1000-4641","860005665228","","Each","","","17.5","18.2","10.5","11.2","",""
"Frozen","Pillsbury","DOT","ETFZ-1000-4642","018000007315","","Each","","","13.27","12.81","8.94","4.87","",""
"Frozen","Rich's","DOT","ETFZ-1000-4643","049800073661","","Each","","","26.349","13.5","12.75","8.75","",""
"Frozen","Otis Spunkmeyer","DOT","ETFZ-1000-4644","013087589051","","Each","","","21.25","16.375","10.375","7.938","",""
"Frozen","Readi-Bake","DOT","ETFZ-1000-4645","024497040417","","Each","","","26","20.19","9.06","6","",""
"Frozen","The Original Cakerie","DOT","ETFZ-1000-4646","770118062562","","Each","","","21.8","16.9","12.4","8.1","",""
"Frozen","Smithfield","DOT","ETFZ-1000-4647","045300292912","","Each","","","10.595","16","10","5.313","",""
"Frozen","Brill","DOT","ETFZ-1000-4648","632210021027","","Each","","","18","10","10","9.625","",""
"Frozen","Brill","DOT","ETFZ-1000-4649","632210015477","","Each","","","18","9.94","9.94","9.45","",""
"Frozen","Rich's","DOT","ETFZ-1000-4650","076598140060","","Each","","","21.125","17","17","9","",""
"Frozen","Rich's","DOT","ETFZ-1000-4651","076598140077","","Each","","","18.47","17","13.75","11.375","",""
"Frozen","Real Good","DOT","ETFZ-1000-4652","858324006614","","Each","","","11.6","11","11.43","11.75","",""
"Frozen","Real Good","DOT","ETFZ-1000-4653","858324006607","","Each","","","11.6","11","11.43","11.75","",""
"Frozen","Real Good","DOT","ETFZ-1000-4654","858324006621","","Each","","","11.6","11","11.43","11.75","",""
"Frozen","Real Good","DOT","ETFZ-1000-4655","858324006638","","Each","","","11.6","11","11.43","11.75","",""
"Frozen","Tattooed Chef","DOT","ETFZ-1000-4656","850015982856","","Each","","","12.4","23.75","11.88","6","",""
"Frozen","La Brea Bakery","DOT","ETFZ-1000-4657","781421524159","","Each","","","15","23.56","15.69","7.44","",""
"Frozen","Dave's Killer Bread","DOT","ETFZ-1000-4658","013764028231","","Each","","","16.636","23.375","16.313","8.125","",""
"Frozen","Dave's Killer Bread","DOT","ETFZ-1000-4659","013764028248","","Each","","","16.636","22","16.12","7.75","",""
"Frozen","Cottage Bakery","DOT","ETFZ-1000-4660","788022004113","","Each","","","14.526","24","8","11.563","",""
"Frozen","The Original Cakerie","DOT","ETFZ-1000-4661","770118062326","","Each","","","23.6","16.9","12.7","8.1","",""
"Frozen","The Original Cakerie","DOT","ETFZ-1000-4662","770118062319","","Each","","","23.6","16.9","12.7","8.1","",""
"Frozen","The Original Cakerie","DOT","ETFZ-1000-4663","770118062302","","Each","","","23.6","16.9","12.7","8.1","",""
"Frozen","The Original Cakerie","DOT","ETFZ-1000-4664","770118062265","","Each","","","23.6","16.9","12.4","8.1","",""
"Frozen","The Original Cakerie","DOT","ETFZ-1000-4665","770118062111","","Each","","","23.6","16.9","12.4","8.1","",""
"Frozen","The Original Cakerie","DOT","ETFZ-1000-4666","770118062524","","Each","","","24","16.9","12.4","8.1","",""
"Frozen","Alive &amp; Kickin' Pizza Crust","DOT","ETFZ-1000-4667","812670013910","","Each","","","25","16.5","16.5","12.75","",""
"Frozen","Brill","DOT","ETFZ-1000-4668","632210023502","","Each","","","19.1","10","10","9.5","",""
"Frozen","Karp's","DOT","ETFZ-1000-4669","075615010911","","Each","","","19","9.313","9.313","9.438","",""
"Frozen","Karp's","DOT","ETFZ-1000-4670","075615010881","","Each","","","19","9.94","9.94","9.45","",""
"Frozen","Dave's Killer Bread","DOT","ETFZ-1000-4671","013764028064","","Each","","","13.1","21.75","9","8.75","",""
"Frozen","Rich's","DOT","ETFZ-1000-4672","049800878044","","Each","","","22.653","23.75","15.875","10.75","",""
"Frozen","Rich's","DOT","ETFZ-1000-4673","886105222045","","Each","","","18.844","24","15.5","10.5","",""
"Frozen","Rich's","DOT","ETFZ-1000-4674","049800182790","","Each","","","11.09","17.313","12.813","8.5","",""
"Frozen","La Brea Bakery","DOT","ETFZ-1000-4675","781421524852","","Each","","","15.5","23.56","15.69","7.44","",""
"Frozen","La Brea Bakery","DOT","ETFZ-1000-4676","781421524708","","Each","","","15.5","23.56","15.69","7.44","",""
"Frozen","La Brea Bakery","DOT","ETFZ-1000-4677","781421524050","","Each","","","15.5","23.56","15.69","7.44","",""
"Frozen","La Brea Bakery","DOT","ETFZ-1000-4678","781421523107","","Each","","","15.5","23.56","15.69","7.44","",""
"Frozen","La Brea Bakery","DOT","ETFZ-1000-4679","781421524500","","Each","","","15.5","23.56","15.69","7.44","",""
"Frozen","Rich's","DOT","ETFZ-1000-4680","049800067103","","Each","","","28.886","15.813","11.563","8.125","",""
"Frozen","Rich's","DOT","ETFZ-1000-4681","049800035195","","Each","","","29.086","15.813","11.563","10.188","",""
"Frozen","Rich's","DOT","ETFZ-1000-4682","049800030251","","Each","","","28.475","15.813","11.563","8.125","",""
"Frozen","Rich's","DOT","ETFZ-1000-4683","049800030848","","Each","","","28.475","15.813","11.563","8.125","",""
"Frozen","Rich's","DOT","ETFZ-1000-4684","049800030688","","Each","","","28.886","15.813","11.563","8.125","",""
"Frozen","Pitaya Plus","DOT","ETFZ-1000-4685","853687004096","","Each","","","19.3","9.72","9.72","11.87","",""
"Frozen","Rich's","DOT","ETFZ-1000-4686","049800030763","","Each","","","29.266","15.813","11.563","8.125","",""
"Frozen","Brill","DOT","ETFZ-1000-4687","632210038032","","Each","","","20.75","23.375","15.688","8.63","",""
"Frozen","Smithfield","DOT","ETFZ-1000-4688","070247290048","","Each","","","20.75","15.125","13.313","5.625","",""
"Frozen","Readi-Bake","DOT","ETFZ-1000-4689","024497049328","","Each","","","16","16.31","12.31","4.63","",""
"Frozen","Readi-Bake","DOT","ETFZ-1000-4690","024497049311","","Each","","","16","15.6","10.9","4.4","",""
"Frozen","The Original Cakerie","DOT","ETFZ-1000-4691","770118062203","","Each","","","24.5","16.9","12.7","8.1","",""
"Frozen","The Original Cakerie","DOT","ETFZ-1000-4692","770118062012","","Each","","","24.9","16.9","12.7","8.1","",""
"Frozen","The Original Cakerie","DOT","ETFZ-1000-4693","770118062197","","Each","","","24.9","16.9","12.7","8.1","",""
"Frozen","The Original Cakerie","DOT","ETFZ-1000-4694","770118062241","","Each","","","24.9","16.9","12.7","8.1","",""
"Frozen","The Original Cakerie","DOT","ETFZ-1000-4695","770118062104","","Each","","","24.9","16.9","12.7","8.1","",""
"Frozen","The Original Cakerie","DOT","ETFZ-1000-4696","770118062043","","Each","","","24.9","16.9","12.7","8.1","",""
"Frozen","The Original Cakerie","DOT","ETFZ-1000-4697","770118062166","","Each","","","24.9","16.9","12.4","8.1","",""
"Frozen","The Original Cakerie","DOT","ETFZ-1000-4698","770118062005","","Each","","","25.1","16.7","12.3","7.3","",""
"Frozen","The Original Cakerie","DOT","ETFZ-1000-4699","770118062234","","Each","","","24.9","16.7","12.3","7.3","",""
"Frozen","The Original Cakerie","DOT","ETFZ-1000-4700","770118062074","","Each","","","24.9","16.7","12.4","7.3","",""
"Frozen","The Original Cakerie","DOT","ETFZ-1000-4701","770118062029","","Each","","","25.1","16.9","12.4","8.1","",""
"Frozen","The Original Cakerie","DOT","ETFZ-1000-4702","770118063651","","Each","","","25.4","16.9","12.7","7.8","",""
"Frozen","Cottage Bakery","DOT","ETFZ-1000-4703","788022004793","","Each","","","19.45","19.688","13.125","12.625","",""
"Frozen","Rich's","DOT","ETFZ-1000-4704","049800030411","","Each","","","30.028","15.813","11.563","8.125","",""
"Frozen","Rich's","DOT","ETFZ-1000-4705","049800067523","","Each","","","30.228","15.813","11.563","10.188","",""
"Frozen","Rich's","DOT","ETFZ-1000-4706","049800346307","","Each","","","34.983","14.25","14.25","8.5","",""
"Frozen","Rich's","DOT","ETFZ-1000-4707","049800194496","","Each","","","15.693","15","15","10.438","",""
"Frozen","Rich's","DOT","ETFZ-1000-4708","049800030336","","Each","","","30.989","15.813","11.563","9.875","",""
"Frozen","Readi-Bake","DOT","ETFZ-1000-4709","024497149226","","Each","","","23.2","20.19","9.06","6","",""
"Frozen","Readi-Bake","DOT","ETFZ-1000-4710","024497149240","","Each","","","23.2","20.19","9.06","6","",""
"Frozen","Jimmy Dean","DOT","ETFZ-1000-4711","077900000752","","Each","","","5.806","9.625","9.188","8.312","",""
"Frozen","Jimmy Dean","DOT","ETFZ-1000-4712","077900000769","","Each","","","6.044","10.688","9.938","8.688","",""
"Frozen","Hicks' World Championship Smoked Meats","DOT","ETFZ-1000-4713","017292017050","","Each","","","12.7","15.25","9.75","8","",""
"Frozen","Devanco Foods","DOT","ETFZ-1000-4714","041006065003","","Each","","","18","13.5","13.5","5","",""
"Frozen","Bay Valley Foods","DOT","ETFZ-1000-4715","041820058055","","Each","","","21.475","9.562","9.562","9.813","",""
"Frozen","Quick Creations","DOT","ETFZ-1000-4716","818797011390","","Each","","","16.75","17.125","9.875","5.312","",""
"Frozen","Hillshire","DOT","ETFZ-1000-4717","044500314707","","Each","","","13.143","16.438","8.75","6","",""
"Frozen","Hillshire","DOT","ETFZ-1000-4718","044500321873","","Each","","","13.147","16.438","8.75","6","",""
"Frozen","El Monterey","DOT","ETFZ-1000-4719","071007018685","","Each","","","17.12","19.999","9.562","5.375","",""
"Frozen","El Monterey","DOT","ETFZ-1000-4720","071007031721","","Each","","","17.12","19.999","9.562","5.375","",""
"Frozen","Harvest Creations","DOT","ETFZ-1000-4721","025753032563","","Each","","","13.5","13.375","12.125","7.438","",""
"Frozen","Mariner Jack","DOT","ETFZ-1000-4722","025753035533","","Each","","","13.44","13.375","12.125","7.438","",""
"Frozen","Mariner Jack","DOT","ETFZ-1000-4723","025753039401","","Each","","","13.44","13.375","12.125","7.438","",""
"Frozen","Mariner Jack","DOT","ETFZ-1000-4724","025753039449","","Each","","","13.44","13.375","12.125","7.438","",""
"Frozen","Mariner Jack","DOT","ETFZ-1000-4725","025753040766","","Each","","","13.44","13.375","12.125","7.438","",""
"Frozen","Tampa Maid","DOT","ETFZ-1000-4726","025753208814","","Each","","","9.2","11.875","10.75","6.25","",""
"Frozen","Tampa Maid","DOT","ETFZ-1000-4727","025753018441","","Each","","","9.2","14.563","10","8","",""
"Frozen","Tampa Maid","DOT","ETFZ-1000-4728","025753018260","","Each","","","13.8","13.375","12.125","7.438","",""
"Frozen","Tampa Maid","DOT","ETFZ-1000-4729","025753207824","","Each","","","11.5","13.375","12.125","7.438","",""
"Frozen","Commodity Vegetables","DOT","ETFZ-1000-4730","684476013329","","Each","","","25","17.1654","11.1811","10.7087","",""
"Frozen","Cuisine Solutions","DOT","ETFZ-1000-4731","705044037342","","Each","","","17.125","12.2","11.7","7.3","",""
"Frozen","FPI","DOT","ETFZ-1000-4732","035493597802","","Each","","","11","14.375","10.5","5.75","",""
"Frozen","FPI","DOT","ETFZ-1000-4733","035493599776","","Each","","","11","14.375","10.5","5.75","",""
